artist_name,album_id,release_date,track_name,track_number,explicit,tempo,energy,danceability,duration_min,time_signature,valence,acousticness,instrumentalness,liveness,loudness,speechiness,full_key,track_id
Taylor Swift,10,2021-04-09,the best day,12,False,125.0,57.6,64.2,4.088166666666667,4/4,46.9,48.8,0.0,15.9,-8.524,2.82,C# Major,163
Taylor Swift,10,2021-04-09,change,13,False,95.999,81.5,49.9,4.656,4/4,34.4,0.0191,0.0,18.1,-4.063,3.41,F Major,164
Taylor Swift,10,2021-04-09,jump then fall,14,False,160.111,69.0,57.2,3.959666666666666,4/4,62.4,4.74,0.0,8.97,-6.201,3.58,D Major,165
Taylor Swift,10,2021-04-09,untouchable,15,False,200.391,53.1,39.3,5.201783333333333,4/4,22.4,1.81,0.0,16.900000000000002,-6.112,3.29,F Major,166
Taylor Swift,10,2021-04-09,forever and always,16,False,128.03,82.1,59.8,3.7554666666666665,4/4,67.30000000000001,2.31,0.0,14.3,-4.433,4.47,Bb Major,167
Taylor Swift,10,2021-04-09,come in with the rain,17,False,143.929,56.39999999999999,47.6,3.95565,4/4,16.7,4.06,0.0,10.2,-5.677,2.69,D Major,168
Taylor Swift,10,2021-04-09,superstar,18,False,171.862,55.50000000000001,45.4,4.39775,4/4,17.1,15.7,0.0,34.300000000000004,-6.69,2.83,D Major,169
Taylor Swift,10,2021-04-09,the other side of the door,19,False,163.936,87.3,43.2,3.974066666666667,4/4,62.9,2.79,0.0,16.7,-4.367,5.7700000000000005,E Major,170
Taylor Swift,10,2021-04-09,today was a fairytale,20,False,158.162,77.9,48.2,4.030366666666667,4/4,32.800000000000004,1.35,0.0,29.6,-5.025,4.09,G Major,171
Taylor Swift,11,2021-11-12,state of grace,1,False,129.958,71.3,59.4,4.92355,4/4,32.800000000000004,0.0328,0.0,11.4,-5.314,5.029999999999999,A Major,172
Taylor Swift,11,2021-11-12,red,2,False,125.047,77.7,51.6,3.7182166666666654,4/4,40.8,0.108,0.000162,7.61,-4.908,3.75,C# Minor,173
Taylor Swift,11,2021-11-12,treacherous,3,False,109.984,59.3,64.5,4.045333333333334,4/4,29.9,3.44,0.0127,13.0,-6.506,2.88,D Major,174
Taylor Swift,11,2021-11-12,i knew you were trouble,4,False,154.008,55.7,58.4,3.6626666666666665,4/4,76.7,1.29,0.0,5.76,-6.371,3.42,F# Major,175
Taylor Swift,11,2021-11-12,all too well,5,False,185.972,52.8,44.0,5.486,4/4,13.2,1.71,0.203,23.4,-7.809,3.17,C Major,176
Taylor Swift,11,2021-11-12,22,6,False,103.984,69.5,64.2,3.8493333333333335,4/4,64.2,0.0443,0.00102,7.53,-5.62,2.81,G Major,177
Taylor Swift,11,2021-11-12,i almost do,7,False,145.88,55.900000000000006,51.1,4.07645,4/4,24.8,1.67,0.0,11.3,-6.587,2.64,E Major,178
Taylor Swift,11,2021-11-12,we are never ever getting back together,8,False,172.014,68.60000000000001,56.7,3.219116666666667,4/4,71.6,3.17,0.000186,7.32,-6.139,17.5,G Major,179
Taylor Swift,11,2021-11-12,stay stay stay,9,False,100.02,68.10000000000001,69.3,3.4297833333333334,4/4,66.3,8.48,0.0,7.68,-7.039,2.5,C Major,180
"Taylor Swift, Gary Lightbody",11,2021-11-12,the last time,10,False,94.05,53.400000000000006,50.2,4.984666666666667,4/4,15.5,3.99,0.0,9.77,-5.954,2.78,D Major,181
Taylor Swift,11,2021-11-12,holy ground,11,False,156.894,80.9,62.2,3.3826666666666667,4/4,51.1,2.88,0.218,10.9,-5.623,6.38,A Major,182
Taylor Swift,11,2021-11-12,sad beautiful tragic,12,False,130.059,40.6,60.1,4.746216666666666,3/4,23.200000000000003,62.2,0.00919,13.3,-11.827,2.75,G Major,183
Taylor Swift,11,2021-11-12,the lucky one,13,False,117.889,57.1,68.60000000000001,4.007783333333333,4/4,53.8,6.6000000000000005,0.0,6.08,-7.138,5.0,E Major,184
"Taylor Swift, Ed Sheeran",11,2021-11-12,everything has changed,14,False,79.918,61.0,49.8,4.09045,4/4,47.4,27.1,0.0,22.3,-5.098,3.63,F# Major,185
Taylor Swift,11,2021-11-12,starlight,15,False,126.014,68.5,62.8,3.67355,4/4,60.5,0.3239999999999999,0.0,18.0,-5.864,3.58,E Major,186
Taylor Swift,11,2021-11-12,begin again,16,False,78.915,52.7,51.9,3.981116666666667,4/4,26.700000000000003,7.5,0.0,13.2,-7.673,2.74,G Major,187
Taylor Swift,11,2021-11-12,the moment i knew,17,False,125.952,40.2,63.6,4.754666666666667,4/4,20.8,4.94,0.0,10.7,-7.855,3.1,G Major,188
Taylor Swift,11,2021-11-12,come back be here,18,False,79.846,63.2,46.0,3.7222166666666654,4/4,39.900000000000006,1.58,0.0,8.219999999999999,-6.031,3.02,E Major,189
Taylor Swift,11,2021-11-12,girl at home,19,False,125.089,73.6,69.1,3.675333333333333,4/4,61.2,0.955,0.00188,10.1,-6.974,3.26,F Major,190
Taylor Swift,11,2021-11-12,state of grace,20,False,129.958,71.3,59.4,4.92355,4/4,32.800000000000004,0.0328,0.0,11.4,-5.314,5.029999999999999,A Major,191
Taylor Swift,11,2021-11-12,all too well,30,True,185.972,52.8,44.0,5.486,4/4,13.2,1.71,0.203,23.4,-7.809,3.17,C Major,192
Taylor Swift,12,2023-05-26,lavender haze,1,True,97.05,44.9,73.5,3.373266666666667,4/4,9.55,23.0,0.126,13.2,-10.56,8.83,G Minor,193
Taylor Swift,12,2023-05-26,maroon,2,True,108.058,38.4,65.5,3.63785,4/4,3.84,6.34,0.000145,9.73,-8.29,3.49,G Major,194
Taylor Swift,12,2023-05-26,antihero,3,False,96.888,64.8,63.3,3.3448333333333333,4/4,49.0,12.1,0.0002619999999999,16.1,-6.645,6.2,E Major,195
"Taylor Swift, Lana Del Rey",12,2023-05-26,snow on the beach,4,True,110.021,32.1,66.3,4.2687333333333335,4/4,15.3,70.1,0.0598,10.7,-13.527,4.09,A Major,196
Taylor Swift,12,2023-05-26,you're on your own kid,5,False,120.032,39.0,69.6,3.2367833333333333,4/4,39.5,44.7,0.00155,12.5,-10.331,6.16,D Major,197
Taylor Swift,12,2023-05-26,midnight rain,6,False,137.651,37.5,60.4,2.91305,4/4,20.3,71.0,0.0058699999999999,11.6,-11.637,6.329999999999999,C Major,198
Taylor Swift,12,2023-05-26,question,7,True,108.874,51.0,65.4,3.5092833333333333,4/4,10.5,20.6,0.0,24.9,-8.767,24.2,G Major,199
Taylor Swift,12,2023-05-26,vigilante shit,8,True,79.964,26.700000000000003,87.2,2.7466833333333334,4/4,16.8,16.6,0.00218,12.3,-10.764,38.7,E Minor,200
Taylor Swift,12,2023-05-26,bejeweled,9,False,163.994,55.1,68.7,3.2361,4/4,44.3,5.93,0.0143,9.0,-9.202,7.870000000000001,G Major,201
Taylor Swift,12,2023-05-26,labyrinth,10,False,110.018,29.5,48.0,4.1327,4/4,13.2,79.7,33.300000000000004,12.0,-15.512,3.84,C Major,202
Taylor Swift,12,2023-05-26,karma,11,True,90.008,61.9,64.0,3.4142,4/4,12.1,6.2,0.0,47.5,-7.108,6.5,Ab Major,203
Taylor Swift,12,2023-05-26,sweet nothing,12,False,176.48,16.1,33.6,3.1416166666666667,4/4,40.7,96.8,0.011,11.5,-14.973,4.5600000000000005,C Major,204
Taylor Swift,12,2023-05-26,mastermind,13,False,125.96,34.300000000000004,66.0,3.1839833333333334,4/4,13.7,56.49999999999999,0.134,9.22,-14.132,14.000000000000002,E Major,205
Taylor Swift,12,2023-05-26,the great war,14,False,96.016,74.7,56.99999999999999,4.005933333333333,4/4,57.4,19.9,0.00232,8.540000000000001,-8.93,3.42,F Major,206
Taylor Swift,12,2023-05-26,bigger than the whole sky,15,False,165.564,22.0,42.0,3.6417166666666665,4/4,7.049999999999999,84.1,0.131,11.4,-12.584,4.72,F# Major,207
Taylor Swift,12,2023-05-26,paris,16,False,110.94,51.8,70.3,3.270983333333333,4/4,34.7,10.3,0.00289,14.8,-10.501,8.5,G Major,208
Taylor Swift,12,2023-05-26,high infidelity,17,False,175.933,54.7,57.1,3.857916666666666,4/4,76.8,70.39999999999999,0.0,8.77,-10.141,10.1,Bb Major,209
Taylor Swift,12,2023-05-26,glitch,18,False,140.881,47.0,67.7,2.479683333333333,4/4,34.7,31.4,0.0,11.0,-9.65,25.9,B Minor,210
Taylor Swift,12,2023-05-26,would've could've should've,19,False,157.918,84.6,48.5,4.339366666666667,4/4,54.8,39.3,0.1149999999999999,12.4,-6.557,11.7,C Major,211
Taylor Swift,12,2023-05-26,dear reader,20,False,107.891,39.0,67.4,3.753233333333333,4/4,15.1,46.400000000000006,0.122,11.6,-11.944,4.83,C Major,212
"Taylor Swift, Lana Del Rey",12,2023-05-26,snow on the beach,22,True,110.021,32.1,66.3,4.2687333333333335,4/4,15.3,70.1,0.0598,10.7,-13.527,4.09,A Major,213
"Taylor Swift, Ice Spice",12,2023-05-26,karma,23,True,90.008,61.9,64.0,3.4142,4/4,12.1,6.2,0.0,47.5,-7.108,6.5,Ab Major,214
Taylor Swift,13,2023-07-07,mine,1,False,121.101,79.3,64.7,3.861783333333333,4/4,50.0,0.314,0.000193,17.4,-2.903,3.63,G Major,215
Taylor Swift,13,2023-07-07,sparks fly,2,False,114.921,76.9,60.5,4.35385,4/4,36.6,2.41,0.0,9.36,-2.413,3.2,F Major,216
Taylor Swift,13,2023-07-07,back to december,3,False,141.868,63.5,48.6,4.9031666666666665,4/4,23.5,0.705,0.0,11.9,-3.994,2.78,D Major,217
Taylor Swift,13,2023-07-07,speak now,4,False,119.002,68.60000000000001,73.4,4.041216666666666,4/4,59.8,22.5,0.0,13.6,-2.926,3.49,G Major,218
Taylor Swift,13,2023-07-07,dear john,5,False,119.447,46.8,37.9,6.765116666666667,3/4,11.5,3.27,0.0,15.8,-5.07,2.98,E Major,219
Taylor Swift,13,2023-07-07,mean,6,False,163.949,70.0,52.6,3.9782166666666665,4/4,59.6,32.1,0.0,21.3,-3.95,3.92,E Major,220
Taylor Swift,13,2023-07-07,the story of us,7,False,139.787,78.4,51.6,4.460883333333333,4/4,55.2,0.136,0.0,4.99,-2.636,5.63,E Major,221
Taylor Swift,13,2023-07-07,never grow up,8,False,125.054,33.900000000000006,68.4,4.882,4/4,57.2,86.7,0.0,19.4,-7.259,2.9000000000000004,D Major,222
Taylor Swift,13,2023-07-07,enchanted,9,False,81.949,55.3,52.0,5.88755,4/4,22.7,1.6,0.0,16.5,-3.546,2.69,Ab Major,223
Taylor Swift,13,2023-07-07,better than revenge,10,False,145.913,89.3,50.5,3.671783333333333,4/4,65.9,0.0795,0.0,17.8,-3.013,7.71,B Minor,224
Taylor Swift,13,2023-07-07,innocent,11,False,133.583,61.1,52.400000000000006,5.020366666666667,4/4,12.6,9.72,0.0,12.7,-5.298,2.97,C# Minor,225
Taylor Swift,13,2023-07-07,haunted,12,False,162.025,91.6,44.0,4.090216666666667,4/4,37.1,0.5519999999999999,0.0,25.2,-1.927,6.29,F Major,226
Taylor Swift,13,2023-07-07,last kiss,13,False,79.573,36.2,55.7,6.152,3/4,18.7,44.3,0.000357,10.0,-8.641,2.63,Bb Major,227
Taylor Swift,13,2023-07-07,long live,14,False,203.826,62.8,38.0,5.299333333333333,4/4,9.84,1.62,0.0,22.7,-4.054,3.8,C Major,228
Taylor Swift,13,2023-07-07,ours,15,False,159.824,47.5,53.900000000000006,3.93005,4/4,29.3,42.0,0.0,10.9,-8.411,2.87,C Major,229
Taylor Swift,13,2023-07-07,superman,16,False,131.898,73.3,53.7,4.582416666666667,4/4,34.7,0.207,0.0,11.0,-3.506,3.02,G Major,230
"Taylor Swift, Fall Out Boy",13,2023-07-07,electric touch,17,False,131.068,85.39999999999999,54.7,4.441116666666667,4/4,26.0,1.7999999999999998,0.0,15.6,-4.753,5.26,G Major,231
Taylor Swift,13,2023-07-07,when emma falls in love,18,False,77.879,75.9,52.400000000000006,4.206433333333333,4/4,23.4,16.8,0.0,10.4,-4.714,4.71,D Major,232
Taylor Swift,13,2023-07-07,i can see you,19,False,123.054,76.8,69.5,4.5531,4/4,81.3,5.7700000000000005,0.0,4.26,-4.883,3.44,F# Major,233
"Taylor Swift, Hayley Williams",13,2023-07-07,castles crumbling,20,False,147.781,56.49999999999999,57.8,5.1010333333333335,4/4,35.099999999999994,34.2,0.0,6.619999999999999,-8.064,4.41,G Major,234
Taylor Swift,14,2023-10-27,welcome to new york,1,False,116.989,60.2,76.0,3.543333333333333,4/4,68.5,0.661,0.0133,32.5,-4.871,3.16,G Major,235
Taylor Swift,14,2023-10-27,blank space,2,False,96.035,71.89999999999999,73.2,3.863883333333333,4/4,71.0,9.01,0.0,33.1,-5.469,6.45,C Major,236
Taylor Swift,14,2023-10-27,style,3,False,94.884,82.1,51.4,3.85,4/4,29.8,0.0456,2.32,9.46,-4.803,4.44,G Major,237
Taylor Swift,14,2023-10-27,out of the woods,4,False,91.981,88.4,54.400000000000006,3.93,4/4,18.4,0.0466,0.0134,38.1,-5.973,3.83,G Major,238
Taylor Swift,14,2023-10-27,all you had to do was stay,5,False,97.069,71.3,58.9,3.221483333333333,4/4,54.0,0.0778,0.0,18.8,-5.614,3.08,C Major,239
Taylor Swift,14,2023-10-27,shake it off,6,False,160.052,80.5,63.2,3.653483333333333,4/4,90.3,1.12,0.00251,15.6,-5.707,6.9,G Major,240
Taylor Swift,14,2023-10-27,i wish you would,7,False,118.032,85.3,67.10000000000001,3.460833333333333,4/4,52.3,0.388,0.000948,8.12,-6.568,4.17,C Major,241
Taylor Swift,14,2023-10-27,bad blood,8,False,169.999,71.1,62.4,3.5184,4/4,34.7,3.69,0.000313,19.0,-6.347,15.9,G Major,242
Taylor Swift,14,2023-10-27,wildest dreams,9,False,139.993,66.3,58.7,3.673883333333333,4/4,53.900000000000006,3.4799999999999995,0.00995,9.71,-7.439,5.98,Ab Major,243
Taylor Swift,14,2023-10-27,how you get the girl,10,False,120.014,67.0,76.1,4.12555,4/4,51.9,0.198,0.00108,8.73,-5.956,5.37,F Major,244
Taylor Swift,14,2023-10-27,this love,11,False,144.039,49.4,47.0,4.168333333333333,4/4,5.24,30.2,0.0,6.72,-8.672,3.49,E Major,245
Taylor Swift,14,2023-10-27,i know places,12,False,160.015,80.7,57.2,3.2616666666666667,4/4,62.6,8.459999999999999,0.0,7.1,-5.348,5.74,C Major,246
Taylor Swift,14,2023-10-27,clean,13,False,103.99,37.9,78.2,4.516666666666667,4/4,26.700000000000003,29.7,0.00298,10.3,-8.964,3.03,E Major,247
Taylor Swift,14,2023-10-27,wonderland,14,False,123.18,70.3,38.7,4.092783333333333,5/4,32.0,1.05,0.0011,12.8,-5.956,5.45,Eb Major,248
Taylor Swift,14,2023-10-27,you are in love,15,False,85.079,50.9,55.400000000000006,4.456483333333333,4/4,40.1,57.2,0.000208,11.3,-9.403,4.55,D Major,249
Taylor Swift,14,2023-10-27,new romantics,16,False,122.017,84.8,65.3,3.8363,4/4,72.39999999999999,0.516,0.000424,7.979999999999999,-5.936,5.83,F Major,250
Taylor Swift,14,2023-10-27,slut,17,False,77.978,41.5,62.1,3.00635,4/4,31.3,33.0,0.0112,6.34,-13.187,5.43,D Major,251
Taylor Swift,14,2023-10-27,say don't go,18,False,109.962,53.900000000000006,63.2,4.663883333333334,4/4,18.6,6.84,0.000582,13.2,-8.375,3.42,E Major,252
Taylor Swift,14,2023-10-27,now that we don't talk,19,False,109.994,50.9,80.0,2.4406166666666667,4/4,7.68,16.0,0.0030499999999999,8.34,-9.386,3.4000000000000004,C Major,253
Taylor Swift,14,2023-10-27,suburban legends,20,False,118.043,60.7,69.5,2.86365,4/4,39.4,21.2,0.0,10.2,-8.84,3.5700000000000003,C Major,254
"Taylor Swift, Kendrick Lamar",14,2023-10-27,bad blood,22,False,169.999,71.1,62.4,3.5184,4/4,34.7,3.69,0.000313,19.0,-6.347,15.9,G Major,255
"Taylor Swift, Post Malone",15,2024-04-19,fortnight,1,False,192.004,38.6,50.4,3.816083333333333,4/4,28.1,50.2,0.00153,9.61,-10.976,3.08,B Major,256
Taylor Swift,15,2024-04-19,the tortured poets department,2,True,110.259,42.8,60.4,4.884133333333334,4/4,29.2,4.83,0.0,12.6,-8.441,2.55,C Major,257
Taylor Swift,15,2024-04-19,my boy only breaks his favorite toys,3,False,97.073,56.3,59.6,3.3966833333333333,4/4,48.1,13.7,0.0,30.2,-7.362,2.69,C Major,258
Taylor Swift,15,2024-04-19,down bad,4,True,159.707,36.6,54.1,4.3538,4/4,16.8,56.00000000000001,0.0001,9.46,-10.412,7.48,B Major,259
Taylor Swift,15,2024-04-19,so long london,5,False,160.218,53.3,42.3,4.382916666666667,4/4,24.8,73.0,0.264,8.16,-11.388,32.2,A Major,260
Taylor Swift,15,2024-04-19,but daddy i love him,6,True,79.943,72.0,52.1,5.6738,4/4,43.8,38.4,0.0,13.5,-7.684,10.4,E Major,261
Taylor Swift,15,2024-04-19,fresh out the slammer,7,False,87.115,48.3,33.0,3.51315,4/4,34.0,62.4,0.0,11.1,-9.394,3.99,A Major,262
"Taylor Swift, Florence + The Machine",15,2024-04-19,florida,8,True,150.088,57.3,53.3,3.59105,4/4,39.8,17.8,0.0,30.9,-7.123,13.8,C Major,263
Taylor Swift,15,2024-04-19,guilty as sin,9,False,94.95,42.8,62.6,4.239433333333333,3/4,48.7,60.7,0.0,9.21,-8.374,2.6100000000000003,D Major,264
Taylor Swift,15,2024-04-19,who's afraid of little old me,10,False,119.88,33.800000000000004,60.6,5.568083333333333,4/4,23.8,31.5,0.0,10.6,-10.555,4.8,C Major,265
Taylor Swift,15,2024-04-19,i can fix him,11,False,106.896,25.7,66.10000000000001,2.604966666666667,4/4,31.8,76.8,0.000172,17.599999999999998,-13.961,4.5,F# Minor,266
Taylor Swift,15,2024-04-19,loml,12,True,78.539,27.200000000000003,42.3,4.619283333333334,3/4,19.5,85.8,0.0,10.8,-12.56,4.89,C Major,267
Taylor Swift,15,2024-04-19,i can do it with a broken heart,13,True,129.994,75.1,70.1,3.6334166666666654,4/4,22.0,12.3,0.0,15.0,-8.39,5.0200000000000005,C Major,268
Taylor Swift,15,2024-04-19,the smallest man who ever lived,14,True,142.377,41.0,42.6,4.092366666666667,1/4,26.3,52.0,0.0,33.800000000000004,-9.083,5.81,Bb Major,269
Taylor Swift,15,2024-04-19,the alchemy,15,False,100.056,42.1,64.0,3.2816666666666667,4/4,35.3,42.2,0.0,10.3,-8.802,2.73,C Major,270
Taylor Swift,15,2024-04-19,clara bow,16,False,104.088,31.8,68.60000000000001,3.611033333333333,4/4,21.4,63.6,0.144,10.6,-11.046,2.63,G Major,271
Taylor Swift,15,2024-04-19,the black dog,17,True,154.042,27.0,52.7,3.98095,4/4,23.0,70.7,0.0,10.2,-10.855,3.8,C Major,272
Taylor Swift,15,2024-04-19,imgonnagetyouback,18,False,110.007,39.1,78.4,3.7012,4/4,15.0,60.8,0.0,25.2,-9.471,6.329999999999999,A Major,273
Taylor Swift,15,2024-04-19,the albatross,19,False,172.013,47.9,35.2,3.06465,4/4,29.2,65.5,0.0,9.35,-8.942,5.83,D Major,274
Taylor Swift,15,2024-04-19,chloe or sam or sophia or marcus,20,False,70.266,45.1,51.6,3.554683333333333,4/4,21.8,78.0,0.0,10.5,-8.552,4.46,C Major,275
Taylor Swift,16,2025-10-03,the fate of ophelia,1,False,124.0,60.0,73.0,3.76666,4/4,52.0,27.0,0.0,10.0,-5.0,3.0,F Major,276
Taylor Swift,16,2025-10-03,elizabeth taylor,2,False,82.0,63.0,62.0,3.466666,4/4,56.0,36.0,0.0,12.0,-7.0,4.0,D Major,277
Taylor Swift,16,2025-10-03,opalite,3,False,125.0,82.0,81.0,3.916666,4/4,80.0,8.0,0.0,4.0,-5.0,4.0,E Minor,278
Taylor Swift,16,2025-10-03,father figure,4,True,94.0,66.0,75.0,3.55,4/4,32.0,30.0,0.0,25.0,-6.0,4.0,B Minor,279
Taylor Swift,16,2025-10-03,eldest daughter,5,True,77.0,32.0,47.0,4.1,4/4,32.0,81.0,0.0,13.0,-7.0,3.0,G Major,280
Taylor Swift,16,2025-10-03,ruin the friendship,6,False,160.0,70.0,62.0,3.68333,4/4,59.0,37.0,0.0,10.0,-6.0,11.0,G Major,281
Taylor Swift,16,2025-10-03,actually romantic,7,True,170.0,43.0,71.0,2.73333,4/4,72.0,50.0,0.0,10.0,-8.0,17.0,C# Minor,282
Taylor Swift,16,2025-10-03,wih lit,8,True,148.0,49.0,69.0,3.45,4/4,48.0,30.0,0.0,8.0,-7.0,4.0,C Major,283
Taylor Swift,16,2025-10-03,wood,9,True,100.0,71.0,80.0,2.516666,4/4,78.0,27.0,0.0,59.0,-7.0,19.0,F Major,284
Taylor Swift,16,2025-10-03,cancelled,10,True,91.0,40.0,73.0,3.51666,4/4,46.0,53.0,0.0,19.0,-9.0,4.0,G Minor,285
Taylor Swift,16,2025-10-03,honey,11,True,164.0,54.0,68.0,3.03333,4/4,54.0,39.0,0.0,33.0,-7.0,10.0,B Minor,286
"Taylor Swift, Sabrina Carpenter",16,2025-10-03,the life of a showgirl,12,True,157.0,54.0,54.0,4.03333,4/4,49.0,26.0,0.0,49.0,-8.0,14.0,C Major,287
